news_id,ticker,title,sapo,publish_time,Target_Date,open,high,low,close,volume
280,VIC,"Nam Thái mua 85,3 triệu cổ phiếu VIC, trở thành cổ đông lớn của Vingroup","Nếu tạm tính theo mức giá 43.000 đồng/cổ phiếu như hiện nay, thì Nam Thái đã bỏ ra khoảng 3.670 tỷ đồng cho số cổ phiếu này.",2016-10-28 13:04:00,2016-10-28,15.72,15.87,15.65,15.74,711780.0
279,VIC,"VIC, FLC, MWG, AAA, ITA, PGI, BBC, EMC: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2016-10-28 17:45:00,2016-10-29,15.61,15.89,15.54,15.61,980500.0
1215,TTF,2 cơ hội mong manh giúp Gỗ Trường Thành (TTF) thoát án bị hủy niêm yết,"Lỗ lũy kế đã vượt xa vốn đầu tư của chủ sở hữu và theo quy chế niêm yết hiện hành, Gỗ Trường Thành đang đối mặt nguy cơ bị hủy niêm yết bắt buộc. Tuy nhiên, vẫn còn 2 cơ hội mong manh giúp doanh nghiệp từng nổi danh thị trường chứng khoán này trụ chân ở sàn niêm yết.",2016-11-02 16:10:00,2016-11-03,7.13,7.13,7.13,7.13,24240.0
1214,TTF,HoSE cảnh báo cổ phiếu TTF có thể bị hủy niêm yết bắt buộc,Nguyên nhân là do công ty Trường Thành hiện đang có số lỗ lũy kế vượt quá vốn điều lệ thực góp.,2016-11-07 11:14:00,2016-11-07,6.18,6.18,6.18,6.18,9330.0
278,VIC,Cổ phiếu VIC vụt tăng giúp tỷ phú Phạm Nhật Vượng lấy lại ngôi vị giàu nhất thị trường chứng khoán,Ông Trịnh Văn Quyết soán ngôi vị giàu nhất thị trường chứng khoán trong khoảng 30 phút nhưng sau đó cổ phiếu VIC tăng mạnh đẩy tài sản của tỷ phú Phạm Nhật Vượng vượt lên 31.858 tỷ đồng.,2016-11-11 15:10:00,2016-11-12,16.05,16.46,15.76,15.76,1412440.0
277,VIC,"VIC và ROS kéo VN-Index tăng hơn 1 điểm, cổ phiếu bia sàn hàng loạt",Cổ phiếu than và cổ phiếu cao su thì vẫn giữ nguyên phong độ. VHG đóng cửa trong sắc tím.,2016-11-11 16:14:00,2016-11-12,16.05,16.46,15.76,15.76,1412440.0
788,HAG,"HAG, HNG tím ngắt, Vinamilk đẩy VnIndex tăng khi ROS giảm sâu","VNM đóng cửa tăng mạnh 1.700đ lên 139.000đ và trong đó, khối ngoại đã mua ròng gần 400 nghìn cổ phiếu VNM.",2016-11-16 15:29:00,2016-11-17,5.9,6.07,5.8,5.8,9145390.0
1213,TTF,"Cổ phiếu TTF vừa tăng trần 4 phiên liên tiếp, Tân Liên Phát đăng ký bán gần 30 triệu cổ phiếu",Số cổ phiếu này Tân Liên Phát mua vào hồi tháng 5/2016 với giá khoảng 25.000 đồng/cổ phiếu.,2016-11-25 14:12:00,2016-11-25,5.7,5.7,4.96,4.96,662560.0
1212,TTF,"TTF, HQC, SHB, RDP, QNC, SKG, SDG, HND, VGP, SDU, SHA, TET: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2016-11-25 20:00:00,2016-11-26,4.62,4.62,4.62,4.62,26290.0
1211,TTF,Gỗ Trường Thành (TTF): Miễn nhiệm toàn bộ chức danh lãnh đạo của cha con ông Võ Trường Thành,HĐQT Gỗ Trường Thành vừa có quyết định miễn nhiệm 3 vị trí Phó Tổng giám đốc và chấm dứt tư cách thành viên HĐQT đối với ông Võ Trường Thành và ông Võ Diệp Văn Tuấn.,2016-11-28 19:37:00,2016-11-29,4.3,4.94,4.3,4.41,898770.0
1210,TTF,"MSN, TTF, HQC, VSH, PAN, SIC, KMT, SSN, SGS, DDM: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2016-12-06 22:31:00,2016-12-07,6.58,6.58,6.58,6.58,38470.0
276,VIC,"Công ty Quang Thái sở hữu hơn 140 triệu cổ phiếu VIC, trở thành cổ đông lớn của Vingroup","Số cổ phiếu trên được ""kế thừa"" từ một doanh nghiệp khác do chia tách doanh nghiệp.",2016-12-17 10:14:00,2016-12-17,15.69,15.91,15.65,15.72,620190.0
275,VIC,"Đột biến giao dịch thỏa thuận, VnIndex giữ vững sắc xanh nhờ VNM, VIC, SAB","Các cổ phiếu vốn hóa lớn như SAB, VIC, FPT, STB, ROS… đồng loạt tăng điểm giúp sắc xanh trên toàn thị trường được củng cố.",2016-12-27 15:12:00,2016-12-28,15.6,15.6,15.26,15.28,1112890.0
274,VIC,Tập đoàn đầu tư Việt Nam hoàn tất nhận chuyển nhượng 572 triệu cổ phiếu VIC,"Sáp nhập doanh nghiệp và nhận góp vốn bằng cổ phiếu VIC đã giúp Tập đoàn đầu tư Việt Nam nâng tỷ lệ sở hữu Vingroup lên 33,37% và thành cổ đông lớn nhất của Vingroup.",2016-12-30 10:45:00,2016-12-30,15.28,15.43,15.28,15.43,704400.0
273,VIC,"HSG, VIC, PSI, SAM, PGT, TNT, CTI, API, THW: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2016-12-31 14:00:00,2016-12-31,15.43,15.43,15.28,15.28,321500.0
272,VIC,"Năm 2016: Khối ngoại bán ròng trên Hose hơn 7.828 tỷ đồng, VIC và VNM là tâm điểm","Đây là năm thứ 2 liên tiếp VIC dẫn đầu giá trị bán ròng của khối ngoại trên sàn HOSE, đạt tổng cộng hơn 9.767,7 tỷ đồng.",2017-01-02 11:48:00,2017-01-02,15.43,15.43,15.28,15.28,321500.0
1209,TTF,CDO phá kỷ lục của Gỗ Trường Thành (TTF) với 25 phiên giảm sàn liên tục,Tết sắp về và nhà đầu tư rót tiền vào cổ phiếu CDO vẫn không nhìn thấy tia hy vọng mong manh nào cứu vớt cho khoản tiền của họ. Tiền cứ hàng ngày mất đi bất chấp nhà đầu tư có nỗ lực cách mấy để cắt lỗ.,2017-01-11 07:23:00,2017-01-11,6.2,6.2,5.55,5.7,93810.0
787,HAG,"HAG, HNG hút tiền, VnIndex giữ vững sắc xanh nhờ VNM, ROS và cổ phiếu ngân hàng","Tâm lý nghỉ tết hiện hữu khiến lực cầu vào thị trường suy yếu, trong khi áp lực bán nhằm hạ margin tăng mạnh khiến thị trường giao dịch khá ảm đạm.",2017-01-23 15:11:00,2017-01-24,5.5,5.79,5.45,5.79,9260420.0
786,HAG,"HAG và HNG tăng giá tạo hiệu ứng kéo AGR tăng trần, thanh khoản thị trường vượt 3.000 tỷ đồng","Bộ đôi HAG, HNG duy trì đà tăng điểm tích cực bất chấp thông tin lỗ lớn trong năm 2016. Việc HNG hồi phục cũng mang lại niềm vui cho AGR và giúp cổ phiếu này tăng kịch trần.",2017-02-13 15:34:00,2017-02-14,6.52,6.67,6.5,6.52,10838480.0
785,HAG,"SAB cứu VN-Index khỏi sắc đỏ, FLC, HAG và OGC chiếm hơn 20% khối lượng sàn HSX",Có vẻ như khi các cổ phiếu lớn đang điều chỉnh thì sự lựa chọn của nhà đầu tư lại chuyển sang nhóm cổ phiếu vừa và nhỏ.,2017-02-14 15:25:00,2017-02-15,6.52,6.94,6.51,6.8,10279310.0
784,HAG,"HAG khớp lệnh kỷ lục, VnIndex mất mốc 710 điểm trước áp lực bán tăng vọt","Nhóm cổ phiếu ngân hàng sau những phút bùng nổ đầu phiên chiều cũng đồng loạt đảo chiều. Thậm chí, EIB còn rơi từ giá trần xuống giá sàn.",2017-02-16 15:05:00,2017-02-17,7.0,7.24,6.95,7.24,10523050.0
783,HAG,"Áp lực chốt lời tăng vọt cuối phiên, HAG giảm sàn sau chuỗi ngày tăng nóng",Mặc dù điểm số không giảm quá nhiều nhưng áp lực điều chỉnh đang diễn ra khá mạnh trên toàn thị trường. Điều này có thể thấy rõ nét khi hầu hết các nhóm cổ phiếu trên thị trường đều điều chỉnh sâu.,2017-02-24 15:13:00,2017-02-25,7.52,8.11,7.35,8.11,13478380.0
271,VIC,[Cổ phiếu nổi bật tuần] VIC - khởi đầu chu kỳ đầu tư?,"Kết thúc năm 2016, Tập đoàn Vingroup - Công ty Cổ phần (VIC – HOSE) đạt doanh thu hơn 58,5 nghìn tỷ đồng, tương ứng với mức 2,6 tỷ USD tăng trưởng 72% với năm 2015. Với vị thế người dẫn đầu, lợi nhuận sau thuế tăng 133% lên 3,5 nghìn tỷ đồng.",2017-02-26 17:39:00,2017-02-27,16.64,17.08,16.64,16.88,788600.0
782,HAG,"HAG, HVN đồng loạt tăng trần, VnIndex tăng gần 3 điểm trong ngày đầu tuần","Bộ đôi HAG, HNG duy trì lực cầu mạnh trong suốt phiên giao dịch và HAG đóng cửa tăng kịch trần lên 8.110 đồng. Tương tự, HVN cũng tăng trần lên 37.600 đồng và không còn dư bán cuối phiên.",2017-02-27 15:05:00,2017-02-28,8.3,8.45,8.13,8.18,6526970.0
1208,TTF,TTF: Cha con ông Võ Trường Thành xin lấy tài sản cá nhân để khắc phục hậu quả,HĐQT CTCP Tập đoàn Kỹ nghệ Gỗ Trường Thành (mã TTF) vừa trình cổ đông thông qua phương án khắc phục hậu quả được đề xuất bởi ông Võ Trường Thành - nguyên Chủ tịch HĐQT kiêm Tổng giám đốc TTF và ông Võ Diệp Văn Tuấn - nguyên thành viên HĐQT và Phó Tổng giám đốc công ty.,2017-03-03 15:36:00,2017-03-04,7.21,7.21,7.21,7.21,98830.0
781,HAG,"Cổ phiếu hàng không giảm mạnh, bộ đôi HAG, HNG đồng loạt bứt phá cuối phiên","Trong phiên hôm nay, nhóm cổ phiếu bất động sản, xây dựng duy trì đà tăng khá tốt với hàng loạt mã tăng điểm như DXG, DRH, ROS, KDH, LHG, SJS, NLG, PC1…",2017-03-15 15:10:00,2017-03-16,8.31,8.87,8.3,8.87,23174050.0
780,HAG,"HAG và HNG tỏa sáng với sắc tím, NVL và ACB được thỏa thuận khối lượng lớn","Bất động sản, xây dựng tiếp tục thu hút dòng tiền khá tốt với nhiều mã tăng điểm ấn tượng như TDH, DXG, LCG, DIG, DRH, HBC, LDG…",2017-03-16 15:54:00,2017-03-17,9.15,9.29,9.0,9.1,12658110.0
779,HAG,"Cổ phiếu HAG lần đầu tiên trở lại mệnh giá sau hơn 1 năm ròng rã, Bầu Đức lọt top 10 người giàu nhất TTCK Việt Nam",Lần cuối cùng thị giá HAG đạt trên 10.000 đồng là ngày 14/1/2016 với giá đóng cửa 10.300 đồng/cp.,2017-03-23 10:42:00,2017-03-23,9.7,10.25,9.68,10.1,10651430.0
1207,TTF,"Gỗ Trường Thành báo giảm lỗ 350 tỷ đồng sau kiểm toán, cổ phiếu TTF ""kịp"" tăng trần phiên cuối tuần",Mặc dù doanh thu thuần sau kiểm toán giảm hơn 600 tỷ đồng so với trước kiểm toán nhưng chi phí quản lý doanh nghiệp giảm tới 87%.,2017-03-25 15:35:00,2017-03-26,8.59,8.59,8.59,8.59,983660.0
1206,TTF,"TTF thỏa thuận hơn 21 triệu cổ phiếu giá sàn, sắc đỏ phủ kín thị trường trong phiên cuối tuần","Bộ đôi HAG, HNG cũng có phiên giao dịch ấn tượng khi cả 2 đồng loạt đảo chiều tăng điểm về cuối phiên giao dịch.",2017-03-31 15:14:00,2017-04-01,7.21,7.81,7.0,7.5,716020.0
270,VIC,"TTF lại tăng trần, VN-Index tăng nhờ VCB và VIC, thanh khoản đạt 5.000 tỷ đồng","Nhóm chứng khoán đồng loạt giảm khá mạnh, kể cả những cổ phiếu tăng tốt trong phiên sáng như SSI.",2017-04-04 15:24:00,2017-04-05,15.43,15.47,15.28,15.28,526530.0
1205,TTF,"TTF, SAM, GTN, API, PVI, PIT, FTM, SDY, VJT, SMB, VTX, HID: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2017-04-05 08:15:00,2017-04-05,8.1,8.58,8.1,8.58,318530.0
1204,TTF,"VN30-Index giảm 8 điểm, thị trường chìm trong sắc đỏ, TTF tiếp tục tăng trần",Khối ngoại mua mạnh FLC với hơn 3 triệu đơn vị.,2017-04-05 15:46:00,2017-04-06,9.18,9.18,9.0,9.18,1121820.0
1203,TTF,"MWG, BHS, TTF, BCG, VGP, B82: Thông tin giao dịch lượng lớn cổ phiếu",Thông tin giao dịch lượng lớn cổ phiếu trên HNX/HSX.,2017-04-06 07:30:00,2017-04-06,9.18,9.18,9.0,9.18,1121820.0
1202,TTF,"Cổ phiếu chứng khoán bứt phá, TTF chấm dứt chuỗi 3 phiên tăng trần, VnIndex mất mốc 730 điểm vào “phút 90”","Các cổ phiếu chứng khoán như BVS, CTS, HCM, VND, SHS… cũng đồng loạt bứt phá giúp thị trường trở nên tương đối sôi động. Trong đó, SHS, VND đóng cửa tăng kịch trần.",2017-04-10 15:23:00,2017-04-11,9.29,9.29,8.6,8.62,382690.0
1201,TTF,"HNG, TTF đồng loạt giảm sàn, VNM, VJC không đủ cứu VnIndex khỏi một phiên giảm sâu","Bộ đôi HAG, HNG chịu áp lực điều chỉnh khá mạnh và trong đó, HNG thậm chí giảm sàn xuống 10.700 đồng. Tương tự, TTF cũng chịu áp lực bán mạnh và giảm sàn xuống 8.020 đồng.",2017-04-12 15:03:00,2017-04-13,8.0,8.45,7.6,8.1,477330.0
778,HAG,"CTCK HSC lãi 95 tỷ đồng quý 1/2017, bán cổ phiếu Vietjet, mua HAG và HSG","Đến 31/03/2017, HSC cho vay ký quỹ và cho vay ứng trước tiền bán chứng khoán với tổng giá trị 3.029 tỷ đồng.",2017-04-21 13:48:00,2017-04-21,8.16,8.35,8.1,8.29,3644360.0
777,HAG,"HAGL đăng ký bán cổ phiếu HAGL Agrico để hoán đổi nợ, giá bộ đôi HAG và HNG tăng vọt","Sau giao dịch này, HAG sẽ giảm khối lượng nắm giữ HNG từ 540,5 triệu cổ phiếu xuống còn 520,5 triệu cổ phiếu (tương đương 67,84% vốn cổ phần).",2017-04-24 13:46:00,2017-04-24,8.3,8.85,8.3,8.68,6795740.0
1200,TTF,"Cải tổ mạnh cũng không gánh nổi nợ lãi vay, TTF chịu lỗ 17 tỷ quý I",Tổng mức vay nợ ngắn hạn đang ở con số trên 2.560 tỷ đồng.,2017-05-06 08:04:00,2017-05-06,8.13,8.13,8.13,8.13,35360.0
776,HAG,"Hàng loạt cổ phiếu bất động sản tăng trần, bộ đôi HAG, HNG giảm mạnh vì thông tin bất lợi",TTF sau thông tin ký kết hợp đồng cung cấp sản phẩm cho VinGroup với giá trị 16.000 tỷ đồng cũng có phiên giao dịch khá tích cực và tăng kịch trần.,2017-05-08 15:07:00,2017-05-09,8.4,8.95,8.2,8.9,7103240.0
775,HAG,"Khối lượng bắt “hàng” giá sàn của HAG và HNG tăng vọt, người mua “đặt cược” điều gì?","Theo giới đầu tư, giá cổ phiếu trong ngắn hạn không tránh khỏi việc bị ảnh hưởng tiêu cực với thông tin vào diện cảnh báo. Còn xét trong thời gian dài hơn, quá trình tái cấu trúc đang có diễn biến mới và nhà đầu tư có thể kỳ vọng hơn vào triển vọng của doanh nghiệp.",2017-05-09 09:00:00,2017-05-09,8.4,8.95,8.2,8.9,7103240.0
1199,TTF,"Áp lực chốt lời mạnh khi VnIndex áp sát vùng 730 điểm, TTF chấm dứt chuỗi tăng trần liên tiếp","Nhóm bất động sản, xây dựng dù không còn quá bùng nổ nhưng vẫn có một vài gương mặt tăng mạnh như SCR, DRH, HBC, KBC, LDG, NDN, QCG, SJS, VRC, NVL, PC1…",2017-05-10 15:15:00,2017-05-11,9.4,9.4,8.25,8.35,749160.0
774,HAG,Review ETF: FTSE Vietnam Index bất ngờ loại HAG ra khỏi danh mục,FTSE Vietnam Index đã thêm 2 cổ phiếu Việt Nam là Novaland (NVL) và Sacombank (STB) và loại 3 cổ phiếu ra khỏi danh mục trong đợt review quý 2/2017.,2017-06-02 16:57:00,2017-06-03,8.6,8.7,8.3,8.3,11312810.0
773,HAG,Vì sao FTSE bất ngờ loại hơn 10 triệu cổ phiếu HAG khỏi danh mục?,"Ước tính theo mức giá đóng cửa ngày 2/6/2017 (8.920 đồng/cp), khoản mục đầu tư vào HAG của FTSE có giá trị xấp xỉ hơn 90 tỷ đồng.",2017-06-03 16:05:00,2017-06-04,8.6,8.7,8.3,8.3,11312810.0
1198,TTF,"TTF: Cửa này đóng lại, cửa khác có mở ra?",Khủng hoảng từ việc kiểm toán phát hiện hàng tồn kho bốc hơi và lỗ lũy kế nặng nề khiến Cty CP Tập đoàn Kỹ nghệ Gỗ Trường Thành (HoSE: TTF) đứng bên bờ vực phá sản năm 2016. Nhưng có vẻ “số” của Gỗ Trường Thành “chưa tận”.,2017-06-04 10:46:00,2017-06-04,9.0,9.3,8.96,8.96,362520.0
772,HAG,"HAG, HNG đồng loạt giảm sàn, VnIndex tăng gần 5 điểm trong phiên đầu tuần","Dòng tiền có dấu hiệu quay lại các cổ phiếu vốn hóa nhỏ, trung bình như NAG, NVT, QBS, RIC, VOS, TNT, HKB, BII, AMD, KLF, ACM, DCS…và giúp nhóm này tăng kịch trần.",2017-06-05 15:05:00,2017-06-06,8.31,8.58,8.23,8.58,3402260.0
771,HAG,"Khối ngoại quay đầu bán ròng trong phiên đầu tuần, tập trung ROS, HAG","Lực bán ròng chủ yếu tập trung tại ROS với 82,05 tỷ đồng. Trong phiên hôm nay, ROS tiếp tục giảm mạnh 2.500 đồng (2%) xuống 121.000 đồng và đây là phiên giảm thứ 2 liên tiếp của cổ phiếu.",2017-06-05 20:51:00,2017-06-06,8.31,8.58,8.23,8.58,3402260.0
269,VIC,"HNG giảm sàn, VIC và EIB thỏa thuận ""khủng"" chiếm gần 30% thanh khoản sàn HOSE","Ngoài ra, NVL, AAA, VNM, PNJ… cũng được thỏa thuận với giá trị lớn.",2017-06-08 15:13:00,2017-06-09,15.21,15.36,15.21,15.28,538240.0
770,HAG,"HAG tăng bất chấp ETF bán 10 triệu cổ phiếu, STB dẫn đầu thanh khoản trên HOSE","Không bị ảnh hưởng bởi ETF nhưng với áp lực hàng trả cổ tức về tài khoản cũng như hơn 6 triệu cổ phiếu T3 về, DXG đã phục hồi thành công lên giá 17.550 đồng với khối lượng hơn 7,7 triệu đơn vị. Giá cao nhất trong phiên đạt 17.900 đồng.",2017-06-16 15:00:00,2017-06-17,9.4,9.4,9.02,9.05,4811100.0
769,HAG,"Bộ đôi HAG, HNG đồng loạt bứt phá, cổ phiếu ngân hàng kéo thị trường giảm điểm","Nhóm cổ phiếu bất động sản, xây dựng thu hút tiền khá tốt với hàng loạt mã tăng điểm như CTD, DRH, DXG, FCN, LCG, LHG, QCG, SCR, SJS, SZL, ROS, VCG…",2017-06-22 15:13:00,2017-06-23,9.6,9.87,9.6,9.78,6292590.0
1197,TTF,"ĐHCĐ Gỗ Trường Thành (TTF): Bán hết số đồ gỗ tồn đọng dù có thể lỗ, ông Mai Hữu Tín sẽ mua cổ phiếu nếu phát hành không thành công","Năm 2017, Gỗ Trường Thành đặt mục tiêu 1.254 tỷ đồng doanh thu thuần, lợi nhuận sau thuế khoảng 35,4 tỷ đồng.",2017-06-26 15:27:00,2017-06-27,8.7,8.7,8.1,8.22,863150.0
768,HAG,Lý do gì khiến khối ngoại gom mạnh HAG trong phiên ATC?,"Kết thúc phiên ngày 12/7/2017, HAG tăng 4,5% lên 9.200 đồng/CP.",2017-07-12 10:07:00,2017-07-12,9.3,9.43,9.21,9.25,6394260.0
1196,TTF,Đã tròn 1 năm sau biến cố kiểm kê thiếu 1.000 tỷ đồng hàng tồn kho khiến Gỗ Trường Thành (TTF) giảm sàn 24 phiên liên tiếp,"Cách đây đúng 1 năm, vào ngày 19/07/2016, Tập đoàn Vingroup ( VIC ) bất ngờ thông báo, thành viên của tập đoàn này là CTCP Đầu tư Xây dựng Tân Liên Phát quyết định tạm dừng việc chuyển đổi khoản vay giá trị 1.202 tỷ đồng tại CTCP Tập đoàn kỹ nghệ Gỗ Trường Thành (mã TTF ).",2017-07-19 09:46:00,2017-07-19,7.3,7.4,7.2,7.2,127480.0
1195,TTF,UBCKNN không chấp thuận cho Gỗ Trường Thành (TTF) gia hạn công bố BCTC quý 2 đến tháng 9,"Nguyên nhân, các lý do mà Gỗ Trường Thành nêu ra không thuộc các lý do bất khả kháng theo quy định.",2017-08-07 10:47:00,2017-08-07,7.6,7.6,7.5,7.5,80180.0
